idLinea,nombreLinea,fueraDeHorario,idEstacion,nombreEstacion,cabecera,descripcion,fechaActualizacion,fechaNormalizacion,funcionando,nombre,sentido,tipo
1,Línea A,False,0,Plaza de Mayo,1,Ascensor N°1: Andén central - Hipólito Yrigoyen  299,2025-03-13T12:06:40-03:00,,True,A1,0,0
1,Línea A,False,1,Perú,0,Ascensor N°1 (Norte): Andén - Av. de Mayo 599 (y Perú),2025-03-13T13:39:48-03:00,,True,AN,0,0
1,Línea A,False,1,Perú,2,Ascensor N°2 (Sur): Andén - Av. de Mayo 600 (y Perú),2025-03-13T12:06:40-03:00,,True,AS,0,0
1,Línea A,False,1,Perú,0,Escalera N°1: Andén - Av. de Mayo 593,2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,1,Perú,2,Escalera N°2: Av.de Mayo 556 a Hall boletería,2025-03-13T12:06:40-03:00,,True,E2,1,1
1,Línea A,False,2,Piedras,0,Escalera N°2: Andén - Av. de Mayo 839,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,3,Lima,0,Escalera N°1: Andén  - Av. de Mayo 1127,2025-03-13T13:39:48-03:00,,False,E1,0,1
1,Línea A,False,4,Saenz Peña,0,Escalera N°1: Andén sentido Plaza de Mayo -  Av. de Mayo 1423,2025-03-13T12:06:40-03:00,,True,EN,0,1
1,Línea A,False,4,Saenz Peña,2,Escalera N°2: Andén sentido San Pedrito -  Av. de Mayo 1470,2025-03-13T12:06:40-03:00,,False,ES,0,1
1,Línea A,False,5,Congreso,0,Ascensor N°1 (Norte): Andén -  Av. Rivadavia 1841,2025-03-13T12:06:40-03:00,,True,AN,0,0
1,Línea A,False,5,Congreso,2,Ascensor N°2 (Sur): Andén sentido San Pedrito - Av. Rivadavia 1802 (y Entre Ríos),2025-03-13T13:39:48-03:00,,True,AS,0,0
1,Línea A,False,5,Congreso,0,Escalera N°1: Andén sentido Plaza de Mayo - Av. Rivadavia 1815,2025-03-13T12:06:40-03:00,,True,E3,0,1
1,Línea A,False,5,Congreso,2,Escalera N°2: Andén sentido San Pedrito - Av.Rivadavia  y Combate de los Pozos,2025-03-13T12:06:40-03:00,,True,ES,0,1
1,Línea A,False,6,Plaza Miserere,2,Escalera N°6:  Sudeste de andén -  pasillo este,2025-03-13T12:06:40-03:00,,True,E6,0,1
1,Línea A,False,6,Plaza Miserere,2,Escalera N°7: Sudoeste de andén  - pasillo este,2025-03-13T12:06:40-03:00,,True,E7,1,1
1,Línea A,False,6,Plaza Miserere,1,Escalera N° 8: Estación Once Línea Sarmiento - túnel oeste de galería comercial,2025-03-13T12:06:40-03:00,,True,E8,1,1
1,Línea A,False,6,Plaza Miserere,1,Escalera N°9: Túnel oeste de galería Comercial - estación Once Línea Sarmiento,2025-03-13T12:06:40-03:00,,True,E9,0,1
1,Línea A,False,6,Plaza Miserere,0,Escalera Q.E: Andén a Plaza de Mayo – Pasillo y Galería Comercial,2025-03-13T12:06:40-03:00,,True,EQE,0,1
1,Línea A,False,6,Plaza Miserere,0,Escalera Q.O: Andén a San Pedrito - Pasillo y Galería Comercial,2025-03-13T12:06:40-03:00,,True,EQO,0,1
1,Línea A,False,7,Loria,0,Ascensor N°1 (Norte): Andén sentido Plaza de Mayo - Av. Rivadavia 3427,2025-03-13T13:39:48-03:00,,True,AN,0,0
1,Línea A,False,7,Loria,2,Escalera N°1: Andén sentido San Pedrito - Av. Rivadavia  3466,2025-03-13T13:39:48-03:00,,True,E1,0,1
1,Línea A,False,8,Castro Barros,2,Ascensor N°1: Andén sentido a San Pedrito a Rivadavia 3910,2025-03-13T12:06:40-03:00,,False,AS,0,0
1,Línea A,False,8,Castro Barros,2,Escalera N°1:  Andén sentido a San Pedrito a Av. Rivadavia  3924,2025-03-13T13:39:48-03:00,,False,E1,0,1
1,Línea A,False,9,Acoyte,0,Ascensor N°1(Norte) :Andén sentido Plaza de Mayo - Av.Rivadavia 4963,2025-03-13T12:06:40-03:00,,True,A1,0,0
1,Línea A,False,9,Acoyte,2,Ascensor N°2 (Sur): Andén sentido San Pedrito - Av. Rivadavia 4970,2025-03-13T12:06:40-03:00,,True,A2,0,0
1,Línea A,False,9,Acoyte,2,Escalera N°4: Av. Rivadavia 4994 - Hall boletería Andén sentido San Pedrito,2025-03-13T12:06:40-03:00,,True,E4,1,1
1,Línea A,False,9,Acoyte,2,Escalera N° 5: Andén sentido San Pedrito -  Av. Rivadavia 4994,2025-03-13T12:06:40-03:00,,False,E5,0,1
1,Línea A,False,10,Primera Junta,1,Ascensor N°1 (ext.): Vestíbulo - Plazoleta Primera Junta (Av. Rivadavia 5400),2025-03-13T13:39:48-03:00,,False,A1,0,0
1,Línea A,False,10,Primera Junta,2,Ascensor N°2: Andén sentido Plaza de Mayo- vestíbulo,2025-03-13T12:06:40-03:00,,False,A2,0,0
1,Línea A,False,10,Primera Junta,1,Escalera N°1 (ext.): Vestíbulo  - Plazoleta Primera Junta (Av. Rivadavia 5400),2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,10,Primera Junta,1,Escalera N°2 (sur) Andén sureste - vestíbulos,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,10,Primera Junta,1,Escalera N°3 (norte): Vestíbulos - andén noreste,2025-03-13T12:06:40-03:00,,True,E3,1,1
1,Línea A,False,11,Puan,1,Ascensor N°1: Hall Boletería – Superficie (Av. Rivadavia 5951),2025-03-13T13:39:48-03:00,,True,A1,0,0
1,Línea A,False,11,Puan,2,Ascensor N°2: Andén - vestíbulo,2025-03-13T13:39:48-03:00,,True,A2,0,0
1,Línea A,False,11,Puan,0,Ascensor N°3: Andén - vestíbulo,2025-03-13T13:39:48-03:00,,True,A3,0,0
1,Línea A,False,11,Puan,1,Escalera N°1(ext): Hall Boletería – Superficie (Av. Rivadavia 5896),2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,11,Puan,2,Escalera N°2: Andén - vestíbulo,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,11,Puan,0,Escalera N°3: Andén - vestíbulo,2025-03-13T12:06:40-03:00,,True,E3,0,1
1,Línea A,False,12,Carabobo,1,Ascensor N°1: Vestíbulo - Av. Rivadavia 6365,2025-03-13T13:39:48-03:00,,True,A1,0,0
1,Línea A,False,12,Carabobo,2,Ascensor N°2: Andén - vestíbulo,2025-03-13T12:06:40-03:00,,True,A2,0,0
1,Línea A,False,12,Carabobo,0,Ascensor N°3: Andén - vestíbulo,2025-03-13T13:39:48-03:00,,True,A3,0,0
1,Línea A,False,12,Carabobo,1,Escalera N°1: Vestíbulo  - Av. Rivadavia 6332,2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,12,Carabobo,2,Escalera N°2: Andén  - vestíbulo,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,12,Carabobo,0,Escalera N°3: Andén - vestíbulo,2025-03-13T12:06:40-03:00,,True,E3,0,1
1,Línea A,False,13,San José de Flores,1,Ascensor N°1: Vestíbulo - Plaza Flores (Av. Rivadavia 6950),2025-03-13T12:06:40-03:00,,False,A1,0,0
1,Línea A,False,13,San José de Flores,2,Ascensor N°2: Andén - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A2,0,0
1,Línea A,False,13,San José de Flores,0,Ascensor N°3: Andén  - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A3,0,0
1,Línea A,False,13,San José de Flores,1,Escalera N°1: Vestíbulo  - Plaza General Pueyrredón,2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,13,San José de Flores,1,Escalera N°2: Vestíbulo - Av. Rivadavia 6928,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,13,San José de Flores,2,Escalera N°3: Andén norte (Sentido a Plaza de Mayo) - vestíbulo,2025-03-13T12:06:40-03:00,,True,E3,0,1
1,Línea A,False,13,San José de Flores,0,Escalera N°4: Andén sur (Sentido a San Pedrito) - vestíbulo,2025-03-13T12:06:40-03:00,,True,E4,0,1
1,Línea A,False,14,San Pedrito,1,Ascensor N°1: Vestíbulo  -  Av. Rivadavia 7445,2025-03-13T13:39:48-03:00,,True,A1,0,0
1,Línea A,False,14,San Pedrito,1,Ascensor N°2: Andén central -  Vestíbulo,2025-03-13T12:06:40-03:00,,True,A2,0,0
1,Línea A,False,14,San Pedrito,1,Escalera N°1: Vestíbulo - Av. Rivadavia 7425,2025-03-13T12:06:40-03:00,,True,E1,0,1
1,Línea A,False,14,San Pedrito,1,Escalera N°2: Andén central lado este - vestíbulo,2025-03-13T12:06:40-03:00,,True,E2,0,1
1,Línea A,False,14,San Pedrito,1,Escalera N°3: Andén central lado oeste  - vestíbulo,2025-03-13T12:06:40-03:00,,True,E3,0,1
2,Línea B,False,200,Leandro N. Alem,2,Escalera N°2 (exterior): Vestíbulo - Av. Corrientes 161,2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,200,Leandro N. Alem,1,Escalera N°1: Andén - Vestíbulo,2025-03-13T05:46:51-03:00,,True,EInt,0,1
2,Línea B,False,201,Florida,1,Escalera N°20: Andén Central  - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E19,1,1
2,Línea B,False,201,Florida,1,Escalera EN°19:  Vestíbulo - Andén Central,2025-03-13T13:39:48-03:00,,True,E20,0,1
2,Línea B,False,201,Florida,1,Escalera N°22: Vestíbulo - Andén Central,2025-03-13T13:39:48-03:00,,True,E21,0,1
2,Línea B,False,201,Florida,1,Escalera N°21: Andén Central  - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E22,1,1
2,Línea B,False,202,Carlos Pellegrini,1,Escalera N°17: Andén Central - Vestíbulo,2025-03-13T13:39:48-03:00,,False,E17,0,1
2,Línea B,False,202,Carlos Pellegrini,1,Escalera N°18: Andén Central - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E18,0,1
2,Línea B,False,203,Uruguay,1,Ascensor N°1: Vestíbulo - Av. Corrientes 1401,2025-03-13T05:46:51-03:00,,False,A1,0,0
2,Línea B,False,203,Uruguay,2,Ascensor N°2: Andén sentido Rosas - Vestíbulo,2025-03-13T05:46:51-03:00,,False,A2,0,0
2,Línea B,False,203,Uruguay,0,Ascensor N°3: Andén sentido Alem - Vestíbulo,2025-03-13T05:46:51-03:00,,False,A3,0,0
2,Línea B,False,203,Uruguay,0,Escalera N°2: Vestíbulo - Av. Corrientes 1463,2025-03-13T13:39:48-03:00,,False,EExt,0,1
2,Línea B,False,203,Uruguay,0,Escalera N°1: Andén sentido Alem - Vestíbulo,2025-03-13T05:46:51-03:00,,True,EInt,0,1
2,Línea B,False,204,Callao,1,Ascensor N°1: Vestíbulo - Av. Corrientes 1811,2025-03-13T13:39:48-03:00,,True,A1,0,0
2,Línea B,False,204,Callao,2,Ascensor N°2: Andén sentido Rosas - Vestíbulo,2025-03-13T05:46:51-03:00,,False,A2,0,0
2,Línea B,False,204,Callao,0,Ascensor N°3: Andén sentido Alem - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A3,0,0
2,Línea B,False,204,Callao,2,Escalera N°13: Vestíbulo - Av. Corrientes 1832,2025-03-13T05:46:51-03:00,,True,E13,0,1
2,Línea B,False,204,Callao,0,Escalera N°14: Vestíbulo - Av. Corrientes 1802,2025-03-13T13:39:48-03:00,,True,E14,0,1
2,Línea B,False,204,Callao,0,Escalera N°15: Vestíbulo - Av. Callao 402,2025-03-13T13:39:48-03:00,,True,E15,0,1
2,Línea B,False,204,Callao,0,Escalera N°16: Vestíbulo - Av. Corrientes 1792,2025-03-13T13:39:48-03:00,,False,E16,1,1
2,Línea B,False,204,Callao,1,Escalera N°1 (Ext): Vestíbulo - Av. Corrientes 1833,2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,205,Pasteur AMIA,0,Escalera N°9: Vestíbulo - Andén sentido Alem,2025-03-13T13:39:48-03:00,,True,E10,1,1
2,Línea B,False,205,Pasteur AMIA,0,Escalera N°11: Vestíbulo - Andén sentido Rosas,2025-03-13T13:39:48-03:00,,True,E11,1,1
2,Línea B,False,205,Pasteur AMIA,0,Escalera N°12: Andén sentido Rosas - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E12,0,1
2,Línea B,False,205,Pasteur AMIA,0,Escalera N°10: Andén sentido Alem  -  Vestíbulo,2025-03-13T13:39:48-03:00,,True,E9,0,1
2,Línea B,False,206,Pueyrredón,0,Escalera N°5: Vestíbulo - Andén,2025-03-13T13:39:48-03:00,,False,E5,1,1
2,Línea B,False,206,Pueyrredón,0,Escalera N°6: Andén - Vestíbulo,2025-03-13T13:39:48-03:00,,False,E6,0,1
2,Línea B,False,206,Pueyrredón,2,Escalera N°8:  Andén sentido Rosas - Hall Boletería,2025-03-13T13:39:48-03:00,,False,E7,1,1
2,Línea B,False,206,Pueyrredón,2,Escalera N°7: Andén sentido Alem - Hall Boletería,2025-03-13T13:39:48-03:00,,False,E8,0,1
2,Línea B,False,206,Pueyrredón,1,Escalera N° 1 Exterior: Vestíbulo - Av. Corrientes 2797,2025-03-13T13:39:48-03:00,,False,EExt,0,1
2,Línea B,False,207,Carlos Gardel,2,Escalera N°1: Andén sentido Rosas - vestíbulo,2025-03-13T13:39:48-03:00,,True,E1,0,1
2,Línea B,False,207,Carlos Gardel,2,Escalera N°2: Vestíbulo - Andén sentido Rosas,2025-03-13T13:39:48-03:00,,True,E2,1,1
2,Línea B,False,207,Carlos Gardel,0,Escalera N°3: Vestíbulo - Andén sentido Alem,2025-03-13T13:39:48-03:00,,True,E3,1,1
2,Línea B,False,207,Carlos Gardel,0,Escalera N°4: Andén sentido Alem - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E4,0,1
2,Línea B,False,208,Medrano Almagro,2,Escalera N°1: Andén sentido J. M. de Rosas - Av. Corrientes 3980,2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,209,Ángel Gallardo,2,Escalera N°1: Andén sentido J. M. de Rosas - Av. Corrientes 4668,2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,210,Malabia O. Pugliese,2,Escalera N°1: Andén sentido J. M. de Rosas - Av. Corrientes 5288,2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,211,Dorrego,2,Escalera N°1: Andén sentido J. M. de Rosas - Av. Corrientes 6192 (hacia Tren San Martín),2025-03-13T13:39:48-03:00,,True,EExt,0,1
2,Línea B,False,212,Federico Lacroze,0,Escalera N°3: Hall Línea Urquiza - Andén Línea B sentido Alem,2025-03-13T13:39:48-03:00,,True,EHall,1,1
2,Línea B,False,212,Federico Lacroze,2,Escalera N°2: Andén sentido Rosas - Av. Corrientes/Plazoleta sureste,2025-03-13T05:46:51-03:00,,False,ESE,0,1
2,Línea B,False,212,Federico Lacroze,2,Escalera N°1: Andén sentido Rosas - Av. Guzmán/Estación Línea Urquiza,2025-03-13T13:39:48-03:00,,False,ESO,0,1
2,Línea B,False,213,Tronador Villa Ortúzar,1,Ascensor N°1: Vestíbulo - Tronador 750,2025-03-13T13:39:48-03:00,,True,A1,0,0
2,Línea B,False,213,Tronador Villa Ortúzar,1,Ascensor N°2:  Andén central - vestíbulo,2025-03-13T13:39:48-03:00,,True,A2,0,0
2,Línea B,False,213,Tronador Villa Ortúzar,1,Escalera N°1: Andén central - Av.Triunvirato  3101,2025-03-13T13:39:48-03:00,,True,E1,0,1
2,Línea B,False,213,Tronador Villa Ortúzar,1,Escalera N°2: Andén Central - Av.Triunvirato 3174,2025-03-13T05:46:51-03:00,,True,E2,1,1
2,Línea B,False,213,Tronador Villa Ortúzar,1,Escalera N°3: Andén central - Vestíbulo,2025-03-13T05:46:51-03:00,,True,E3,0,1
2,Línea B,False,213,Tronador Villa Ortúzar,1,Escalera N°4: Andén central - Vestíbulo,2025-03-13T05:46:51-03:00,,True,E4,1,1
2,Línea B,False,214,De Los Incas Parque Chas,1,Ascensor N°1: Vestíbulo - Av. Triunvirato 3680,2025-03-13T13:39:48-03:00,,True,A1,0,0
2,Línea B,False,214,De Los Incas Parque Chas,1,Ascensor N°2: Andén Central - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A2,0,0
2,Línea B,False,214,De Los Incas Parque Chas,1,Escalera N°4: Vestíbulo - Av. Triunvirato 3711,2025-03-13T13:39:48-03:00,,True,E1,0,1
2,Línea B,False,214,De Los Incas Parque Chas,1,Escalera N°3: Vestíbulo - Av. Combatientes de Malvinas y Av.Triunvirato,2025-03-13T13:39:48-03:00,,True,E2,0,1
2,Línea B,False,214,De Los Incas Parque Chas,1,Escalera N°2: Andén Central - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E3,0,1
2,Línea B,False,214,De Los Incas Parque Chas,1,Escalera N°1: Vestíbulo - Andén Central,2025-03-13T13:39:48-03:00,,True,E4,1,1
2,Línea B,False,215,Echeverría,1,Ascensor N°1: Vestíbulo - Av. Triunvirato 4250,2025-03-13T13:39:48-03:00,,True,A1,0,0
2,Línea B,False,215,Echeverría,2,Ascensor N°2: Andén sentido Rosas - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A2,0,0
2,Línea B,False,215,Echeverría,0,Ascensor N°3: Andén sentido Alem - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A3,0,0
2,Línea B,False,215,Echeverría,1,Escalera N°1: Vestíbulo - Av. Triunvirato 4272,2025-03-13T13:39:48-03:00,,True,E1,0,1
2,Línea B,False,215,Echeverría,1,Escalera N°2: Entrepiso - vestbulo,2025-03-13T05:46:51-03:00,,True,E2,0,1
2,Línea B,False,215,Echeverría,1,Escalera N°3: Entrepiso - vestíbulo,2025-03-13T05:46:51-03:00,,True,E3,0,1
2,Línea B,False,215,Echeverría,2,Escalera N°4: Andén sentido Rosas - Entrepiso,2025-03-13T13:39:48-03:00,,True,E4,0,1
2,Línea B,False,215,Echeverría,0,Escalera N°5: Andén sentido Alem - Entrepiso,2025-03-13T13:39:48-03:00,,True,E5,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°1: Vestíbulo - Av. Triunvirato 5100,2025-03-13T13:39:48-03:00,,True,A1,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°2: Vestíbulo - Franklin D. Roosevelt 5109,2025-03-13T13:39:48-03:00,,True,A2,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°3: Entrepiso - Vestíbulo,2025-03-13T05:46:51-03:00,,True,A3,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°4: Entrepiso - Vestíbulo,2025-03-13T13:39:48-03:00,,True,A4,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°5: Andén Central - Entrepiso,2025-03-13T05:46:51-03:00,,True,A5,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Ascensor N°6: Andén Central - Entrepiso,2025-03-13T05:46:51-03:00,,True,A6,0,0
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°1: Vestíbulo - Av. Monroe 5125,2025-03-13T05:46:51-03:00,,True,E1,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°10: Entrepiso - Andén Central,2025-03-13T05:46:51-03:00,,True,E10,1,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°11:  Andén Central - Entrepiso,2025-03-13T05:46:51-03:00,,True,E11,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°2: Vestíbulo - Roosevelt 5170,2025-03-13T05:46:51-03:00,,True,E2,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°3: Vestíbulo - Roosevelt 5110,2025-03-13T05:46:51-03:00,,True,E3,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°4: Entrepiso - Vestíbulo,2025-03-13T13:39:48-03:00,,True,E4,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°5: Vestíbulo - Entrepiso,2025-03-13T05:46:51-03:00,,True,E5,1,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°6: Entrepiso - Vestíbulo,2025-03-13T05:46:51-03:00,,True,E6,1,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°7: Entrepiso - Vestíbulo,2025-03-13T05:46:51-03:00,,True,E7,0,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°8: Entrepiso - Andén Central,2025-03-13T05:46:51-03:00,,True,E8,1,1
2,Línea B,False,216,Juan Manuel de Rosas Villa Urquiza,1,Escalera N°9: Andén Central - Entrepiso,2025-03-13T05:46:51-03:00,,True,E9,0,1
3,Línea C,False,300,Retiro,1,Ascensor N°1: Vestíbulo - Línea Mitre,2025-03-13T06:06:24-03:00,,False,A1,0,0
3,Línea C,False,300,Retiro,1,Escalera N°18: Vestíbulo - Línea Mitre,2025-03-13T13:38:16-03:00,,False,E18,0,1
3,Línea C,False,300,Retiro,1,Escalera N°19: Línea Mitre - vestíbulo,2025-03-13T13:38:16-03:00,,True,E19,1,1
3,Línea C,False,301,Gral. San Martín,1,Escalera N°1 (ext) : Vestíbulo - Plaza San Martín,2025-03-13T06:06:24-03:00,,True,E1,0,1
3,Línea C,False,301,Gral. San Martín,2,Escalera N°16 : Andén sentido Constitución - Vestíbulo,2025-03-13T06:06:24-03:00,,True,E16,0,1
3,Línea C,False,301,Gral. San Martín,0,Escalera N°17: Andén sentido Retiro - Vestíbulo,2025-03-13T06:06:24-03:00,,False,E17,0,1
3,Línea C,False,302,Lavalle,0,Escalera N°14: Andén sentido Retiro - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E14,0,1
3,Línea C,False,302,Lavalle,2,Escalera N°15: Andén sentido Constitución - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E15,0,1
3,Línea C,False,302,Lavalle,1,Escalera N°1 Ext: Pasillo de salida - Esmeralda 492,2025-03-13T13:38:16-03:00,,True,EExt,0,1
3,Línea C,False,302,Lavalle,1,Escalera N°2 Hall: Vestíbulo -  Pasillo de salida,2025-03-13T06:06:24-03:00,,True,EHall,0,1
3,Línea C,False,303,Diagonal Norte,2,Ascensor N°1: Vestíbulo - Andén sentido Constitución,2025-03-13T06:06:24-03:00,,False,A1,0,0
3,Línea C,False,303,Diagonal Norte,0,Ascensor N°2: Vestíbulo - Andén sentido Retiro,2025-03-13T06:06:24-03:00,,True,A2,0,0
3,Línea C,False,303,Diagonal Norte,1,Ascensor N°3: Hall Boletería – Sarmiento 861,2025-03-13T06:06:24-03:00,,False,A3,0,0
3,Línea C,False,303,Diagonal Norte,2,Escalera N°11: Andén sentido Constitución- vestíbulo y combinación Líneas B y D (sentido a Catedral),2025-03-13T06:06:24-03:00,,True,E11,0,1
3,Línea C,False,303,Diagonal Norte,2,Escalera N°13: Andén - vestíbulo y combinación Línea D (sentido a Congreso de Tucumán),2025-03-13T06:06:24-03:00,,True,E13,0,1
3,Línea C,False,303,Diagonal Norte,1,Escalera N°20: Vestíbulo - Sarmiento 861,2025-03-13T06:06:24-03:00,,True,E20,0,1
3,Línea C,False,303,Diagonal Norte,1,Escalera N°21: Sarmiento 861 - Vestíbulo,2025-03-13T06:06:24-03:00,,True,E21,1,1
3,Línea C,False,303,Diagonal Norte,0,Escalera N°22:  Andén sentido Retiro - Hall Boletería,2025-03-13T06:06:24-03:00,,True,E22,0,1
3,Línea C,False,303,Diagonal Norte,0,Escalera N°23: Hall Boletería - Andén sentido Retiro,2025-03-13T06:06:24-03:00,,True,E23,1,1
3,Línea C,False,304,Avenida de Mayo,0,Escalera N°10: Andén sentido Retiro  - Vestíbulo y combinación Línea A sentido a Plaza de Mayo,2025-03-13T13:38:16-03:00,,True,E10,0,1
3,Línea C,False,304,Avenida de Mayo,2,Escalera N°9: Andén sentido Constitución - Vestíbulo y combinación Línea A sentido a Plaza de Mayo,2025-03-13T06:06:24-03:00,,True,E9,0,1
3,Línea C,False,304,Avenida de Mayo,1,Escalera N°1 (ext.): Vestíbulo -  Bernardo de Irigoyen 22,2025-03-13T13:38:16-03:00,,True,EExt,0,1
3,Línea C,False,305,Mariano Moreno,2,Escalera N°7: Andén sentido Constitución - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E7,0,1
3,Línea C,False,305,Mariano Moreno,0,Escalera N°8: Andén sentido Retiro- vestíbulo,2025-03-13T13:38:16-03:00,,True,E8,0,1
3,Línea C,False,306,Independencia,2,Escalera N°5: Andén sentido Constitución - Vestíbulo,2025-03-13T06:06:24-03:00,,True,E5,0,1
3,Línea C,False,306,Independencia,0,Escalera N°6:  Andén sentido Constitución - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E6,0,1
3,Línea C,False,307,San Juan,2,Escalera N°3: Andén sentido Constitución - Vestíbulo,2025-03-13T06:06:24-03:00,,True,E3,0,1
3,Línea C,False,307,San Juan,0,Escalera N°4: Andén sentido Retiro.  Cerrada por renovación de medio de elevación.,2025-03-13T13:38:16-03:00,,False,E4,0,1
3,Línea C,False,308,Constitución,2,Ascensor N°1: Centro de Trasbordo - Superficie Av. Garay 1150 (sólo salida),2025-03-13T06:06:24-03:00,,False,A1,0,0
3,Línea C,False,308,Constitución,2,Ascensor N°2: Andén 1 - Centro de Trasbordo - Superficie Av. Garay 1150 (sólo salida),2025-03-13T06:06:24-03:00,,True,A2,0,0
3,Línea C,False,308,Constitución,1,Ascensor N°3: Andén Central - Centro de Trasbordo superficie Av. Garay 1150 (sólo ingreso),2025-03-13T06:06:24-03:00,,True,A3,0,0
3,Línea C,False,308,Constitución,2,Ascensor N°4: Andén 2 -  Centro de Trasbordo superficie Av. Garay 1150 (sólo salida),2025-03-13T06:06:24-03:00,,True,A4,0,0
3,Línea C,False,308,Constitución,2,Escalera N°1:  Andén - Hall Centro de Trasbordo,2025-03-13T13:38:16-03:00,,False,E1,0,1
3,Línea C,False,308,Constitución,2,Escalera N°2: Andén - Hall Centro de Trasbordo,2025-03-13T13:38:16-03:00,,False,E2,0,1
4,Línea D,False,400,Catedral,2,Ascensor N°1: Andén sur sentido Congreso de Tucumán  - Av. Roque Sáenz Peña 534 (sólo ingreso),2025-03-13T12:33:18-03:00,,True,A1,0,0
4,Línea D,False,400,Catedral,0,Ascensor N° 2 Andén Norte - Sólo hacia el exterior: Av. Roque Sáenz Peña 567,2025-03-13T12:33:18-03:00,,True,A2,0,0
4,Línea D,False,400,Catedral,0,Escalera N°1: Andén -  Av. Roque Sáenz Peña y Florida (Exterior),2025-03-13T13:39:48-03:00,,True,E1,0,1
4,Línea D,False,401,9 de Julio,2,Ascensor 1: Andén sentido C. de Tucumán. Av. Pres. Roque Sáenz Peña y Carabelas.,2025-03-13T12:33:18-03:00,,True,A Ext,0,0
4,Línea D,False,401,9 de Julio,2,Escalera N°2: Línea C - vestíbulo Línea D,2025-03-13T13:39:48-03:00,,True,E2,0,1
4,Línea D,False,402,Tribunales – Teatro Colón,1,Ascensor N°1: Andén central - Esquina Tucumán 1300 - Talcahuano 600,2025-03-13T12:33:18-03:00,,True,A1,0,0
4,Línea D,False,402,Tribunales – Teatro Colón,1,Escalera N°3: Andén central - vestíbulo este    E2 (3),2025-03-13T13:39:48-03:00,,True,E3,0,1
4,Línea D,False,402,Tribunales – Teatro Colón,1,Escalera N°4: Vestíbulo este - andén central    E1(4),2025-03-13T13:39:48-03:00,,True,E4,0,1
4,Línea D,False,402,Tribunales – Teatro Colón,1,Escalera N°5: Vestíbulo oeste - andén central E4(5),2025-03-13T13:39:48-03:00,,True,E5,0,1
